Index,id,Keyword,name,address,street_address,city,state,zipcode,Plus_Code,website,phone,email,Facebook,Twitter,Instagram,Lat,Lng,Verification_Text,Category,Rating,Reviews,profile_photo,Sub_Title,Pricing,Amenities,Description,Summary,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,External_Urls,Photo_Tags,URL
164,889,"Dale County, Alabama Electrician",Steve's Plumbing & Electric,"947 Oppert Rd, Dothan, AL 36301",947 Oppert Rd,Dothan,AL,36301,"5JXV+4H Dothan, Alabama",,(334) 794-3924,default@example.com,,,,"31,1978557","-85,3561211",Claim this business,Plumber,"4,3",18,//geo3.ggpht.com/cbk?panoid=mliXGyBGrm5ZlDXk6egWrw&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=7.4322467&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/Steve's+Plumbing+%26+Electric/@29.6910585,-88.7467263,6z/data=!4m8!1m2!2m1!1sDale+County,+Alabama+Electrician!3m4!1s0x8892935f6a8ffa99:0x4a67aef4710b9434!8m2!3d31.1978557!4d-85.3561211?hl=en"
165,877,"Dale County, Alabama Electrician",Buddy's Plumbing & Elec Services,"725 Murray Rd, Dothan, AL 36303",725 Murray Rd,Dothan,AL,36303,"7J42+P8 Dothan, Alabama",buddysdothan.com,(334) 500-4393,default@example.com,,,,"31,256846","-85,399221",,Plumber,"3,8",18,https://lh5.googleusercontent.com/p/AF1QipPxnS-UlEtdh1cTZh3NXXd23QU8uftMzumF31Vh=w408-h408-k-no,,,,,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,"All, By owner, Street View & 360°","https://www.google.com/maps/place/Buddy's+Plumbing+%26+Elec+Services/@29.6910585,-88.7467263,6z/data=!4m8!1m2!2m1!1sDale+County,+Alabama+Electrician!3m4!1s0x8892924aa5044919:0x608f0414b9f225c8!8m2!3d31.256846!4d-85.399221?hl=en"
166,876,"Dale County, Alabama Electrician",Daleville Plumbing & Electric,"2885 AL-134, Daleville, AL 36322",2885 AL-134,Daleville,AL,36322,"887J+VG Daleville, Alabama",,(334) 598-2057,default@example.com,,,,"31,3146895","-85,6687426",Claim this business,Plumber,"4,5",2,//geo1.ggpht.com/cbk?panoid=bNLsNNOxkyK2J6mEkseWyw&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=337.38336&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/Daleville+Plumbing+%26+Electric/@29.6910585,-88.7467263,6z/data=!4m8!1m2!2m1!1sDale+County,+Alabama+Electrician!3m4!1s0x889263976cbb3b97:0x2d52d07d8bb8d428!8m2!3d31.3146895!4d-85.6687426?hl=en"
167,875,"Dale County, Alabama Electrician",Alabama Electric Co Inc,"1728 Headland Ave, Dothan, AL 36304",1728 Headland Ave,Dothan,AL,36304,"7J45+95 Dothan, Alabama",,(334) 792-5164,default@example.com,,,,"31,255886","-85,392028",Claim this business,Electric motor repair shop,"3,2",6,//geo0.ggpht.com/cbk?panoid=j3IiV6QAIXrxEtmsort_LQ&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=63.51625&pitch=0&thumbfov=100,,,,,,7AM–5PM,7AM–5PM,7AM–5PM,7AM–5PM,7AM–5PM,Closed,Closed,,"All, Street View & 360°","https://www.google.com/maps/place/Alabama+Electric+Co+Inc/@29.6910585,-88.7467263,6z/data=!4m8!1m2!2m1!1sDale+County,+Alabama+Electrician!3m4!1s0x889293cc76af4717:0x4fe7920a67191b0b!8m2!3d31.255886!4d-85.392028?hl=en"
168,869,"Dale County, Alabama Electrician",Smith Electric Ashford,"161 Cherry Rd, Cowarts, AL 36321",161 Cherry Rd,Cowarts,AL,36321,"6M2M+PH Cowarts, Alabama",,(334) 671-1853,default@example.com,,,,"31,201841","-85,3160019",Claim this business,Electrician,,,//geo1.ggpht.com/cbk?panoid=rLS9lycAON3qmUjjWY73mQ&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=260.12766&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/Smith+Electric+Ashford/@31.7465983,-86.5332405,8z/data=!4m8!1m2!2m1!1sDale+County,+Alabama+Electrician!3m4!1s0x889294e060c5c967:0xac1362ecab82624!8m2!3d31.201841!4d-85.3160019?hl=en"
169,867,"Dale County, Alabama Electrician",Palmer Electric Construction Co,"1023 N Beverlye Rd, Dothan, AL 36303",1023 N Beverlye Rd,Dothan,AL,36303,"6MC2+M4 Dothan, Alabama",,(334) 792-8473,default@example.com,,,,"31,2216937","-85,3496777",,Electrician,,,//geo2.ggpht.com/cbk?panoid=Sc84I6ONSYGFTsz6ewj8XQ&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=269.71402&pitch=0&thumbfov=100,,,,,,8AM–5PM,8AM–5PM,8AM–5PM,8AM–5PM,8AM–5PM,Closed,Closed,,"All, Street View & 360°","https://www.google.com/maps/place/Palmer+Electric+Construction+Co/@31.7465983,-86.5332405,8z/data=!4m8!1m2!2m1!1sDale+County,+Alabama+Electrician!3m4!1s0x88929486d57aaaab:0x533359543e2e1b05!8m2!3d31.2216937!4d-85.3496777?hl=en"
170,864,"Dale County, Alabama Electrician",Thorne Electric Co Inc,"337 Kelley Dr, Dothan, AL 36303",337 Kelley Dr,Dothan,AL,36303,"6J9V+G6 Dothan, Alabama",,(334) 793-2490,default@example.com,,,,"31,2187575","-85,356977",,Electrical installation service,5,1,//geo3.ggpht.com/cbk?panoid=i01dlQdk7gRfjrLxwdE07g&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=25.540405&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/Thorne+Electric+Co+Inc/@31.7465983,-86.5332405,8z/data=!4m8!1m2!2m1!1sDale+County,+Alabama+Electrician!3m4!1s0x8892937dd85aaf3d:0x86907db3d0292bfe!8m2!3d31.2187575!4d-85.356977?hl=en"
171,860,"Dale County, Alabama Electrician",Higgins Electric Inc,"1360 Columbia Hwy, Dothan, AL 36301",1360 Columbia Hwy,Dothan,AL,36301,"6J9H+3F Dothan, Alabama",higginselectric.com,(334) 793-4859,default@example.com,,,,"31,2177416","-85,3712945",,Electrical installation service,"4,4",7,//maps.gstatic.com/tactile/pane/default_geocode-1x.png,,,,,,8AM–5PM,8AM–5PM,8AM–5PM,8AM–5PM,8AM–5PM,Closed,Closed,,,"https://www.google.com/maps/place/Higgins+Electric+Inc/@31.7465983,-86.5332405,8z/data=!4m8!1m2!2m1!1sDale+County,+Alabama+Electrician!3m4!1s0x889293741aa69803:0x852c3124860460f5!8m2!3d31.2177416!4d-85.3712945?hl=en"
172,859,"Dale County, Alabama Electrician",Trinity & Associates Electrical,"357 S Alice St, Dothan, AL 36301",357 S Alice St,Dothan,AL,36301,"6JC3+F7 Dothan, Alabama",,(334) 984-2400,default@example.com,,,,"31,2212317","-85,3968134",Claim this business,Electrician,,,//geo1.ggpht.com/cbk?panoid=cAl-uKWCEJAepjHJqa2u4w&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=90.19471&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/Trinity+%26+Associates+Electrical/@31.7465983,-86.5332405,8z/data=!4m8!1m2!2m1!1sDale+County,+Alabama+Electrician!3m4!1s0x889292fe0ff8e031:0x7b13299f8e8a33bc!8m2!3d31.2212317!4d-85.3968134?hl=en"
173,856,"Dale County, Alabama Electrician",White Plumbing & Electrical Co Inc,"1011 E Lafayette St, Dothan, AL 36301",1011 E Lafayette St,Dothan,AL,36301,"6J9C+PR Dothan, Alabama",,(334) 792-6026,default@example.com,,,,"31,21936","-85,3779089",Claim this business,Electrician,"4,5",6,//geo3.ggpht.com/cbk?panoid=StlVXmjMjVh8eRwcnnj2Ug&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=359.9065&pitch=0&thumbfov=100,,,,,,6:30AM–5:30PM,6:30AM–5:30PM,6:30AM–5:30PM,6:30AM–5:30PM,6:30AM–5:30PM,Closed,Closed,,"All, Street View & 360°","https://www.google.com/maps/place/White+Plumbing+%26+Electrical+Co+Inc/@31.7465983,-86.5332405,8z/data=!4m8!1m2!2m1!1sDale+County,+Alabama+Electrician!3m4!1s0x8892930c867df343:0x692446367bc7a0d0!8m2!3d31.21936!4d-85.3779089?hl=en"
174,853,"Dale County, Alabama Electrician",Ozark Plumbing & Electric,"5625 Andrews Ave, Ozark, AL 36360",5625 Andrews Ave,Ozark,AL,36360,"98W5+J7 Ozark, Alabama",,(334) 774-5279,default@example.com,,,,"31,3966064","-85,6918029",,Plumber,4,19,https://lh5.googleusercontent.com/p/AF1QipOfXHefMrGTvXkhWHkQy-DB5ah0U8NW1yx4D7xd=w426-h240-k-no,,,,,,7AM–4PM,7AM–4PM,7AM–4PM,7AM–4PM,7AM–4PM,Closed,Closed,,"All, By owner, Street View & 360°","https://www.google.com/maps/place/Ozark+Plumbing+%26+Electric/@31.7465983,-86.5332405,8z/data=!4m8!1m2!2m1!1sDale+County,+Alabama+Electrician!3m4!1s0x889278e761cf7143:0x1fa509b0172c8f5c!8m2!3d31.3966064!4d-85.6918029?hl=en"
175,796,"Russell County, Alabama Electrician",A1A Air & Electrical,"404 Martin Luther King Jr Pkwy S, Phenix City, AL 36869",404 Martin Luther King Jr Pkwy S,Phenix City,AL,36869,"CXQG+WV Phenix City, Alabama",a1aair.com,(334) 298-1800,default@example.com,,,,"32,439751","-85,022851",,HVAC contractor,,,//geo0.ggpht.com/cbk?panoid=UvA_qSWCIUgM-fz6QkZqDA&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=301.53458&pitch=0&thumbfov=100,,,,,,9AM–5PM,9AM–5PM,9AM–2PM,9AM–5PM,9AM–5PM,10AM–2PM,Closed,,"All, Street View & 360°","https://www.google.com/maps/place/A1A+Air+%26+Electrical/@32.3765233,-89.1512568,6z/data=!4m8!1m2!2m1!1sRussell+County,+Alabama+Electrician!3m4!1s0x888cd1ff9b3f1329:0xf1be6251c10ead9d!8m2!3d32.439751!4d-85.022851?hl=en"
176,795,"Russell County, Alabama Electrician",SB&R Electric,"1302 280 Byp, Phenix City, AL 36867",1302 280 Byp,Phenix City,AL,36867,"FXQP+3P Phenix City, Alabama",,(334) 298-4065,default@example.com,,,,"32,4876398","-85,0132149",Claim this business,Electrician,,,//geo2.ggpht.com/cbk?panoid=FAebyl99slg5-3nTQMa33w&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=346.11166&pitch=0&thumbfov=100,,,,,,8AM–4:30PM,8AM–4:30PM,8AM–4:30PM,8AM–4:30PM,8AM–4:30PM,Closed,Closed,,"All, Street View & 360°","https://www.google.com/maps/place/SB%26R+Electric/@32.3765233,-89.1512568,6z/data=!4m8!1m2!2m1!1sRussell+County,+Alabama+Electrician!3m4!1s0x888ccc2d88df9567:0x292c04248936b499!8m2!3d32.4876398!4d-85.0132149?hl=en"
177,794,"Russell County, Alabama Electrician",Don Burkes Electric,"35 Carroll Dr, Phenix City, AL 36869",35 Carroll Dr,Phenix City,AL,36869,"FW36+GW Phenix City, Alabama",,(334) 298-7262,default@example.com,,,,"32,4538282","-85,0876403",Claim this business,Electrician,"2,5",2,//geo1.ggpht.com/cbk?panoid=BNCxDfHeJnayuTLbxgtGTQ&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=82.67724&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/Don+Burkes+Electric/@32.3765233,-89.1512568,6z/data=!4m8!1m2!2m1!1sRussell+County,+Alabama+Electrician!3m4!1s0x888ccfe86254d851:0xf2073eaa6cf952fd!8m2!3d32.4538282!4d-85.0876403?hl=en"
178,793,"Russell County, Alabama Electrician",Sommerer Electric,"3787 Opelika Rd, Phenix City, AL 36870",3787 Opelika Rd,Phenix City,AL,36870,"FWXV+4Q Phenix City, Alabama",,(334) 480-9353,default@example.com,,,,"32,4978604","-85,0555867",Claim this business,Electrician,5,1,//geo2.ggpht.com/cbk?panoid=LQzVWGcarb_Ix5pzsTW73A&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=234.70065&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/Sommerer+Electric/@32.3765233,-89.1512568,6z/data=!4m8!1m2!2m1!1sRussell+County,+Alabama+Electrician!3m4!1s0x888ccee54341f24b:0x32b510075ada6b6c!8m2!3d32.4978604!4d-85.0555867?hl=en"
179,792,"Russell County, Alabama Electrician",Brown & Son LLC,"1601 1/2 21st Ave, Phenix City, AL 36867",1601 1/2 21st Ave,Phenix City,AL,36867,"FXGG+7R Phenix City, Alabama",brownandsonllc.com,(334) 297-9103,default@example.com,,,,"32,4757","-85,023",Claim this business,Electrician,"4,3",10,//geo0.ggpht.com/cbk?panoid=SKsuo_pjPele0QGRUbMQbA&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=242.04921&pitch=0&thumbfov=100,,,,,,8AM–4:30PM,8AM–4:30PM,8AM–4:30PM,8AM–4:30PM,8AM–4:30PM,Closed,Closed,,"All, Street View & 360°","https://www.google.com/maps/place/Brown+%26+Son+LLC/@32.3765233,-89.1512568,6z/data=!4m8!1m2!2m1!1sRussell+County,+Alabama+Electrician!3m4!1s0x888ccdd7d385fc23:0xbebffef1c3d6afb6!8m2!3d32.4757!4d-85.023?hl=en"
180,791,"Russell County, Alabama Electrician","S. Electrical Contractors, Inc","1011 14th St, Phenix City, AL 36867",1011 14th St,Phenix City,AL,36867,"FXFV+36 Phenix City, Alabama",se-electric.com,(334) 214-0074,default@example.com,,,,"32,4726805","-85,0068997",,Electrician,5,5,https://lh5.googleusercontent.com/p/AF1QipPrV3wSYrOoMUmA5rDdsTqYcFHxNMOl5XR8D6o8=w408-h287-k-no,,,,,,7AM–4PM,7AM–4PM,7AM–4PM,7AM–4PM,7AM–4PM,Closed,Closed,,"All, By owner, Street View & 360°","https://www.google.com/maps/place/S.+Electrical+Contractors,+Inc/@32.3765233,-89.1512568,6z/data=!4m8!1m2!2m1!1sRussell+County,+Alabama+Electrician!3m4!1s0x888ccdc8a68444f5:0x78d45573195f9384!8m2!3d32.4726805!4d-85.0068997?hl=en"
181,790,"Russell County, Alabama Electrician",Webster Electric Co,"900 25th Ave #1, Phenix City, AL 36869",900 25th Ave #1,Phenix City,AL,36869,"FX7F+63 Phenix City, Alabama",,(334) 297-7615,default@example.com,,,,"32,4630486","-85,0273453",Claim this business,Electrician,1,1,//geo3.ggpht.com/cbk?panoid=dmfdDbr0lwIOKyqeFh_tQA&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=83.4907&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/Webster+Electric+Co/@32.3765233,-89.1512568,6z/data=!4m8!1m2!2m1!1sRussell+County,+Alabama+Electrician!3m4!1s0x888cce74b9ed29f5:0xf2ba0336a0f63b42!8m2!3d32.4630486!4d-85.0273453?hl=en"
182,788,"Russell County, Alabama Electrician",ELECTRICAL SERVICE AND REPAIR,"1902 28th Ave, Phenix City, AL 36870",1902 28th Ave,Phenix City,AL,36870,"FXH9+H2 Phenix City, Alabama",,(706) 442-3788,default@example.com,,,,"32,4789801","-85,0323996",Claim this business,Electrician,,,//geo2.ggpht.com/cbk?panoid=EArYeXZ1Iqzhe_28UIxR4w&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=136.67815&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/ELECTRICAL+SERVICE+AND+REPAIR/@32.3765233,-89.1512568,6z/data=!4m8!1m2!2m1!1sRussell+County,+Alabama+Electrician!3m4!1s0x888cce7b604951a1:0xce6713a6ff232d22!8m2!3d32.4789801!4d-85.0323996?hl=en"
183,787,"Russell County, Alabama Electrician",Stokes Electric Co,"1701 Opelika Rd, Phenix City, AL 36867",1701 Opelika Rd,Phenix City,AL,36867,"FXGF+MM Phenix City, Alabama",,(334) 298-4702,default@example.com,,,,"32,4767058","-85,0257987",Claim this business,Electrician,,,//geo0.ggpht.com/cbk?panoid=1JDrzKqJZ5Kb3sk3-MMoUg&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=224.06168&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/Stokes+Electric+Co/@32.3765233,-89.1512568,6z/data=!4m8!1m2!2m1!1sRussell+County,+Alabama+Electrician!3m4!1s0x888cce791d022429:0x75046685da2b7a95!8m2!3d32.4767058!4d-85.0257987?hl=en"
184,786,"Russell County, Alabama Electrician",Bass Electrical Contracting,"1703 14th Ave, Phenix City, AL 36867",1703 14th Ave,Phenix City,AL,36867,"FXGP+QW Phenix City, Alabama",bass-electrical.com,(334) 384-9544,default@example.com,,,,"32,4769932","-85,012672",,Electrician,"4,8",6,https://lh5.googleusercontent.com/p/AF1QipNNyrAAIww0fXj3ZiPkfg_aRv_GH7wWdFlilYF4=w408-h288-k-no,,,,,,7:30AM–4PM,7:30AM–4PM,7:30AM–4PM,7:30AM–4PM,7:30AM–4PM,Closed,Closed,,"All, By owner, Street View & 360°","https://www.google.com/maps/place/Bass+Electrical+Contracting/@32.3765233,-89.1512568,6z/data=!4m8!1m2!2m1!1sRussell+County,+Alabama+Electrician!3m4!1s0x888ccd8bc55b93d1:0xba3b57ec6daa974d!8m2!3d32.4769932!4d-85.012672?hl=en"
185,784,"Russell County, Alabama Electrician",Parrish Electrical Services,"41 Downing Dr #3342, Phenix City, AL 36869",41 Downing Dr #3342,Phenix City,AL,36869,"9WGG+WC Phenix City, Alabama",,(334) 732-0016,default@example.com,,,,"32,3772969","-85,0739188",Claim this business,Electrician,5,1,//geo2.ggpht.com/cbk?panoid=rWs0lQ7-6DH5-UeMBgzE_w&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=158.23634&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/Parrish+Electrical+Services/@32.3765233,-89.1512568,6z/data=!4m8!1m2!2m1!1sRussell+County,+Alabama+Electrician!3m4!1s0x888cd0e6474d1b67:0x39e448636fd1e0e9!8m2!3d32.3772969!4d-85.0739188?hl=en"
186,783,"Russell County, Alabama Electrician",Wayne Tice Electric Inc,"918 14th St, Phenix City, AL 36867",918 14th St,Phenix City,AL,36867,"FXFV+7H Phenix City, Alabama",,(334) 298-8500,default@example.com,,,,"32,4731289","-85,0060973",,Electrician,"4,7",12,https://lh5.googleusercontent.com/p/AF1QipNRDcBy9-1Shxsvd1IupqtRU7gtQP84ORNjTOM5=w408-h725-k-no,,,,,,7:30AM–4PM,7:30AM–4PM,7:30AM–4PM,7:30AM–4PM,7:30AM–5PM,Closed,Closed,,"All, Street View & 360°","https://www.google.com/maps/place/Wayne+Tice+Electric+Inc/@32.3765233,-89.1512568,6z/data=!4m8!1m2!2m1!1sRussell+County,+Alabama+Electrician!3m4!1s0x888ccdc89a17c6f3:0xa1ce7b039fdb1b6d!8m2!3d32.4731289!4d-85.0060973?hl=en"
187,782,"Russell County, Alabama Electrician",Gunter Electrical Co,"2312 27th St, Phenix City, AL 36867",2312 27th St,Phenix City,AL,36867,"FXPF+Q9 Phenix City, Alabama",business.site,(334) 297-9536,default@example.com,,,,"32,4869","-85,0266",Claim this business,Electrician,5,3,//geo3.ggpht.com/cbk?panoid=rfi4jxL7TgoRkP_WbskH4A&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=337.4258&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/Gunter+Electrical+Co/@32.3765233,-89.1512568,6z/data=!4m8!1m2!2m1!1sRussell+County,+Alabama+Electrician!3m4!1s0x888cce80e4cb1e3b:0x2f722981b5120a5b!8m2!3d32.4869!4d-85.0266?hl=en"
188,772,"Jackson County, Alabama Electrician",Osborn Electric Services,"1321 Monte Sano Blvd SE, Huntsville, AL 35801",1321 Monte Sano Blvd SE,Huntsville,AL,35801,"PFM9+38 Huntsville, Alabama",,(256) 539-8037,default@example.com,,,,"34,7326303","-86,5317041",Claim this business,Electrician,,,//geo1.ggpht.com/cbk?panoid=g0wBOQX2PRQSOYKALB1QaA&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=91.07169&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/Osborn+Electric+Services/@33.234092,-89.1504091,6z/data=!4m8!1m2!2m1!1sJackson+County,+Alabama+Electrician!3m4!1s0x8862147a5b786c1d:0xd96eb58b24374395!8m2!3d34.7326303!4d-86.5317041?hl=en"
189,771,"Jackson County, Alabama Electrician",Stewart Electric Co.,"1009 A Cleaner Way SW, Huntsville, AL 35805",1009 A Cleaner Way SW,Huntsville,AL,35805,"M9JV+FC Huntsville, Alabama",stewartelectricinc.com,(256) 536-4375,default@example.com,,,,"34,6811866","-86,6064758",,Electrician,"3,5",4,//maps.gstatic.com/tactile/pane/default_geocode-1x.png,,,,,,7AM–5PM,7AM–5PM,7AM–5PM,7AM–5PM,7AM–5PM,Closed,Closed,,,"https://www.google.com/maps/place/Stewart+Electric+Co./@33.234092,-89.1504091,6z/data=!4m8!1m2!2m1!1sJackson+County,+Alabama+Electrician!3m4!1s0x88626d1e7504f5eb:0x3381f16326907c2a!8m2!3d34.6811866!4d-86.6064758?hl=en"
190,770,"Jackson County, Alabama Electrician",Blalock Electric,"Fort Payne, AL 35968",,Fort Payne,AL,35968,,,(256) 996-0918,default@example.com,,,,"34,4442547","-85,7196893",Claim this business,Electrician,,,//geo1.ggpht.com/cbk?panoid=hkZkk4152mrdfVxqNIqYmw&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=331.4771&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/Blalock+Electric/@33.234092,-89.1504091,6z/data=!4m8!1m2!2m1!1sJackson+County,+Alabama+Electrician!3m4!1s0x8861d62e1a7c165d:0x3fc552bcfeb5f426!8m2!3d34.4442547!4d-85.7196893?hl=en"
191,769,"Jackson County, Alabama Electrician",Current Electrical and Generator Services,"1068 Heart of Dixie Hwy, Laceys Spring, AL 35754",1068 Heart of Dixie Hwy,Laceys Spring,AL,35754,"GCX7+QQ Laceys Spring, Alabama",huntsvillegenerators.com,(256) 880-1880,default@example.com,,,,"34,5494651","-86,5855102",,Generators,"4,3",36,https://lh5.googleusercontent.com/p/AF1QipPPgy24n4SpbM2P2vyvJobk5_b2MmgDjV2NnSMo=w648-h240-k-no,,,,,,7:30AM–4:30PM,7:30AM–4:30PM,7:30AM–4:30PM,7:30AM–4:30PM,7:30AM–4:30PM,Closed,Closed,,"All, By owner, Street View & 360°","https://www.google.com/maps/place/Current+Electrical+and+Generator+Services/@33.234092,-89.1504091,6z/data=!4m8!1m2!2m1!1sJackson+County,+Alabama+Electrician!3m4!1s0x88627356036de3a3:0xcf111e024483c90c!8m2!3d34.5494651!4d-86.5855102?hl=en"
192,768,"Jackson County, Alabama Electrician",L T Electric,"Huntsville, AL 35801",,Huntsville,AL,35801,,ltelectric.net,(256) 508-2149,default@example.com,,,,"34,7364493","-86,5501654",Claim this business,Electrician,,,//maps.gstatic.com/tactile/pane/default_geocode-1x.png,,,,,,,,,,,,,,,"https://www.google.com/maps/place/L+T+Electric/@33.234092,-89.1504091,6z/data=!4m8!1m2!2m1!1sJackson+County,+Alabama+Electrician!3m4!1s0x8862148fffffffff:0xe728afbfe4446bc1!8m2!3d34.7364493!4d-86.5501654?hl=en"
193,767,"Jackson County, Alabama Electrician",Brooks Electrical Installation,"109 Dominion Cir, Huntsville, AL 35811",109 Dominion Cir,Huntsville,AL,35811,"RF28+JJ Huntsville, Alabama",,(256) 430-5078,default@example.com,,,,"34,8015751","-86,5334574",,Electrician,1,1,//geo2.ggpht.com/cbk?panoid=wIzeRKOiNpDKXCenC7nv8w&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=85.91577&pitch=0&thumbfov=100,,,,,,7AM–4PM,7AM–4PM,7AM–4PM,7AM–4PM,7AM–4PM,Closed,Closed,,"All, Street View & 360°","https://www.google.com/maps/place/Brooks+Electrical+Installation/@33.234092,-89.1504091,6z/data=!4m8!1m2!2m1!1sJackson+County,+Alabama+Electrician!3m4!1s0x8862159b314eb21d:0x31edc123a7c1bedf!8m2!3d34.8015751!4d-86.5334574?hl=en"
194,765,"Jackson County, Alabama Electrician",Bowman Electric,"14038 Camden Cir, Huntsville, AL 35803",14038 Camden Cir,Huntsville,AL,35803,"JF43+8P Huntsville, Alabama",,(256) 880-3061,default@example.com,,,,"34,605856","-86,545736",Claim this business,Electrician,5,7,//geo1.ggpht.com/cbk?panoid=qvnwqbyPNvDZUiSDyUASgg&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=93.38164&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/Bowman+Electric/@33.234092,-89.1504091,6z/data=!4m8!1m2!2m1!1sJackson+County,+Alabama+Electrician!3m4!1s0x88620d0f2ff9a8df:0x7771fe37e3084d45!8m2!3d34.605856!4d-86.545736?hl=en"
195,764,"Jackson County, Alabama Electrician",Mr Electric,"617 Blount Ave, Guntersville, AL 35976",617 Blount Ave,Guntersville,AL,35976,"9P43+8V Guntersville, Alabama",mrelectric.com,(256) 582-8485,default@example.com,,,,"34,3557541","-86,2953358",Claim this business,Electrician,1,1,//geo0.ggpht.com/cbk?panoid=-Au-DuvItHnzzB7NhgznhQ&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=264.81058&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/Mr+Electric/@33.234092,-89.1504091,6z/data=!4m8!1m2!2m1!1sJackson+County,+Alabama+Electrician!3m4!1s0x8889f983f39abb93:0x5d9a3d2addd035bb!8m2!3d34.3557541!4d-86.2953358?hl=en"
